Name,Position,Market_Value,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PrgC,PrgP,PrgR,Gls (90),Ast (90),G+A (90),G-PK (90),G+A-PK (90)
Jérôme Roussillon,Defender,12000000.0,3.0,5.0,3.0,233.0,2.6000000000000014,-1.0,2.0,1.0,-1.0,0.0,0.0,3.0,0.0,12.0,115.0,-58.0,-0.05000000000000002,0.06999999999999998,0.010000000000000009,-0.05000000000000002,0.010000000000000009
Júnior Alonso,Defender,2500000.0,1.0,2.0,-4.0,-328.0,-3.599999999999998,4.0,1.0,5.0,4.0,0.0,1.0,-1.0,0.0,31.0,-85.0,130.0,0.16,0.04000000000000001,0.18999999999999997,0.16,0.18999999999999997
Jürgen Locadia,Attack,-12500000.0,4.0,0.0,2.0,290.0,3.2,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,6.0,-11.0,-0.4,-0.22000000000000003,-0.6200000000000001,-0.4,-0.6200000000000001
Kai Havertz,Attack,-60000000.0,12.0,-3.0,-7.0,-845.0,-9.4,-1.0,-7.0,-8.0,-1.0,0.0,0.0,-1.0,0.0,-15.0,-105.0,-18.0,0.010000000000000009,-0.27,-0.25,0.010000000000000009,-0.25
Kalidou Koulibaly,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalifa Coulibaly,Attack,17000000.0,3.0,-7.0,-2.0,-251.0,-2.8,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-8.0,-7.0,-30.0,-0.26,0.0,-0.26,-0.26,-0.26
Kamil Glik,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Bellarabi,Attack,23000000.0,-1.0,10.0,19.0,1668.0,18.6,13.0,6.0,19.0,13.0,0.0,0.0,2.0,0.0,3.0,42.0,108.0,0.37,0.04999999999999999,0.43,0.37,0.43
Karim Benzema,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karim Onisiwo,Attack,6200000.0,6.0,-5.0,1.0,-17.0,-0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
Karim Rekik,Defender,-3000000.0,9.0,-16.0,-16.0,-1402.0,-15.600000000000001,-2.0,-2.0,-4.0,-2.0,0.0,0.0,-3.0,0.0,-6.0,-61.0,-2.0,-0.08,-0.08,-0.16,-0.08,-0.16
Karl Toko Ekambi,Attack,-10000000.0,1.0,-8.0,-17.0,-1552.0,-17.299999999999997,-10.0,-4.0,-14.0,-9.0,-1.0,-1.0,-4.0,0.0,-123.0,-52.0,-255.0,-0.08000000000000002,-0.06,-0.14,-0.10999999999999999,-0.16999999999999998
Karl-Johan Johnsson,Goalkeeper,32500000.0,0.0,-11.0,-12.0,-1144.0,-12.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,40.0,179.0,200.0,0.04,0.12,0.16,0.04,0.16
Karol Linetty,Midfield,-9000000.0,5.0,0.0,1.0,-90.0,-1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,-7.0,0.0,-19.0,-9.0,-34.0,-0.09,0.0,-0.08000000000000002,-0.09,-0.08000000000000002
Kasper Schmeichel,Goalkeeper,48000000.0,-8.0,-12.0,-16.0,-1587.0,-17.599999999999998,6.0,4.0,10.0,6.0,0.0,0.0,-1.0,0.0,99.0,49.0,244.0,0.39,0.26,0.65,0.39,0.65
Keagan Dolly,Attack,11500000.0,2.0,9.0,17.0,1414.0,15.7,-1.0,-2.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,-31.0,-44.0,-97.0,-0.1,-0.2,-0.31,-0.1,-0.31
Keita Baldé,Attack,-25000000.0,3.0,-6.0,-3.0,-86.0,-0.9999999999999982,-8.0,-5.0,-13.0,-8.0,0.0,0.0,-1.0,-1.0,-49.0,12.0,-138.0,-0.49,-0.31,-0.79,-0.49,-0.79
Kelechi Iheanacho,Attack,55000000.0,6.0,9.0,22.0,1756.0,19.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,3.0,148.0,18.0,-0.23,-0.16,-0.37,-0.23,-0.37
Kelvin Amian,Defender,-4200000.0,3.0,-35.0,-34.0,-3064.0,-34.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-3.0,-1.0,-41.0,-107.0,-83.0,-0.03,-0.03,-0.06,-0.03,-0.06
Kenan Karaman,Attack,21500000.0,-2.0,7.0,12.0,1019.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,19.0,70.0,54.0,-0.06,0.05,-0.009999999999999995,-0.06,-0.009999999999999995
Kenan Kodro,Attack,1000000.0,-3.0,-4.0,1.0,-84.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,-12.0,0.0,0.0,0.0,0.0,0.0
Kenedy,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Lala,Defender,-8000000.0,-4.0,-19.0,-22.0,-1941.0,-21.6,-3.0,-4.0,-7.0,0.0,-3.0,-3.0,-3.0,-1.0,-110.0,-159.0,-71.0,-0.1,-0.13,-0.23,0.0,-0.13
Kenny Tete,Defender,25000000.0,2.0,10.0,13.0,1004.0,11.100000000000001,1.0,-2.0,-1.0,1.0,0.0,0.0,1.0,1.0,-22.0,31.0,-82.0,0.010000000000000009,-0.15,-0.14,0.010000000000000009,-0.14
Kepa Arrizabalaga,Goalkeeper,-42000000.0,7.0,2.0,0.0,-29.0,-0.3000000000000007,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,90.0,189.0,153.0,0.0,0.03,0.03,0.0,0.03
Kerem Demirbay,Midfield,30000000.0,4.0,14.0,17.0,1568.0,17.4,-1.0,-1.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,57.0,144.0,49.0,-0.12,-0.12,-0.24,-0.04000000000000001,-0.16
Kevin Akpoguma,Defender,-2000000.0,-1.0,-16.0,-13.0,-1314.0,-14.600000000000001,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-8.0,-72.0,9.0,0.0,0.6699999999999999,0.6699999999999999,0.0,0.6699999999999999
Kevin Bonifazi,Defender,198500000.0,-2.0,23.0,20.0,1935.0,21.5,33.0,7.0,40.0,32.0,1.0,2.0,5.0,1.0,113.0,87.0,308.0,1.27,0.27,1.54,1.23,1.5
Kevin Danso,Defender,3000000.0,13.0,17.0,3.0,507.0,5.599999999999998,4.0,1.0,5.0,4.0,0.0,0.0,-1.0,0.0,44.0,0.0,137.0,0.17,0.06,0.23,0.17,0.23
Kevin De Bruyne,Attack,-134000000.0,1.0,-13.0,-16.0,-1268.0,-14.0,-8.0,-14.0,-22.0,-8.0,0.0,0.0,1.0,0.0,-101.0,-300.0,-121.0,-0.23,-0.37,-0.6,-0.23,-0.6
Kevin Kampl,Midfield,-16000000.0,3.0,22.0,16.0,1452.0,16.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,49.0,51.0,96.0,0.06,0.06,0.12,0.06,0.12
Kevin Lasagna,Attack,-4000000.0,-2.0,-25.0,-24.0,-1935.0,-21.5,-12.0,-2.0,-14.0,-12.0,0.0,0.0,1.0,0.0,-43.0,-20.0,-177.0,-0.51,-0.08,-0.59,-0.51,-0.59
Kevin Long,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Mirallas,Attack,-7000000.0,-5.0,2.0,3.0,346.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0
Kevin Strootman,Midfield,-27700000.0,-7.0,-27.0,-25.0,-2176.0,-24.200000000000003,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-3.0,0.0,-38.0,-211.0,-90.0,-0.04,-0.04,-0.08,-0.04,-0.08
Kevin Trapp,Goalkeeper,-8000000.0,-6.0,16.0,2.0,267.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,22.0,68.0,0.14,0.14,0.29,0.14,0.29
Kevin Vogt,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Volland,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Wimmer,Defender,-3000000.0,5.0,3.0,4.0,38.0,0.40000000000000036,1.0,4.0,5.0,1.0,0.0,0.0,-3.0,0.0,13.0,55.0,64.0,0.07,0.26,0.33,0.07,0.33
Kevin-Prince Boateng,Attack,2000000.0,-1.0,-10.0,-8.0,-849.0,-9.399999999999999,-3.0,0.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,-9.0,-58.0,-3.0,-0.05000000000000002,0.019999999999999997,-0.030000000000000027,-0.05000000000000002,-0.030000000000000027
Keylor Navas,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khaled Adénon,Defender,3500000.0,-3.0,-11.0,-22.0,-1853.0,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,4.0,-31.0,71.0,0.0,0.05,0.05,0.0,0.05
Khouma Babacar,Attack,0.0,8.0,4.0,5.0,581.0,6.5,1.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,0.0,-3.0,24.0,-49.0,-0.03999999999999998,-0.12,-0.15999999999999998,0.08000000000000002,-0.03999999999999998
Kieran Trippier,Defender,-17500000.0,-1.0,-5.0,-10.0,-904.0,-10.100000000000001,1.0,-3.0,-2.0,1.0,0.0,0.0,3.0,0.0,-19.0,-76.0,-85.0,0.09,-0.06,0.030000000000000027,0.09,0.030000000000000027
Kiko Femenía,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsley Coman,Attack,-48500000.0,7.0,-20.0,-9.0,-1063.0,-11.8,-3.0,-3.0,-6.0,-3.0,0.0,0.0,0.0,0.0,-97.0,-60.0,-202.0,-0.23,-0.23,-0.47,-0.23,-0.47
Koen Casteels,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koffi Djidji,Defender,2500000.0,-2.0,3.0,-9.0,-645.0,-7.100000000000001,9.0,2.0,11.0,8.0,1.0,1.0,1.0,0.0,10.0,-38.0,140.0,0.46,0.1,0.56,0.41,0.51
Koke,Midfield,-68500000.0,-2.0,-11.0,-10.0,-828.0,-9.200000000000003,-4.0,-4.0,-8.0,-4.0,0.0,0.0,0.0,0.0,-23.0,-111.0,-98.0,-0.13,-0.13,-0.26,-0.13,-0.26
Koke Vegas,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konrad Laimer,Midfield,-4500000.0,13.0,-16.0,-9.0,-962.0,-10.7,0.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-17.0,-69.0,-43.0,0.0,-0.13,-0.13,0.0,-0.13
Konstantinos Mavropanos,Defender,37000000.0,1.0,26.0,18.0,1719.0,19.1,5.0,1.0,6.0,5.0,0.0,0.0,4.0,-1.0,101.0,67.0,240.0,0.24,0.05,0.28,0.24,0.28
Kouadio-Yves Dabila,Defender,-1000000.0,10.0,-4.0,-5.0,-350.0,-3.9000000000000004,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-4.0,-13.0,-7.0,0.15,0.0,0.15,0.15,0.15
Kurt Zouma,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kwadwo Asamoah,Midfield,36000000.0,-5.0,11.0,5.0,455.0,5.100000000000001,8.0,4.0,12.0,8.0,0.0,0.0,-1.0,0.0,9.0,14.0,-9.0,0.36,0.18,0.53,0.36,0.53
Kyle Walker,Defender,-49200000.0,-4.0,-20.0,-23.0,-2013.0,-22.299999999999997,0.0,-6.0,-6.0,0.0,0.0,0.0,1.0,-2.0,-92.0,-170.0,-187.0,0.0,-0.19,-0.19,0.0,-0.19
Kyle Walker-Peters,Defender,9000000.0,9.0,29.0,29.0,2545.0,28.299999999999997,16.0,-1.0,15.0,16.0,0.0,0.0,6.0,0.0,-3.0,32.0,170.0,0.53,-0.9199999999999999,-0.3899999999999999,0.53,-0.3899999999999999
Kylian Mbappé,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kévin Gameiro,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kévin Malcuit,Defender,7500000.0,-5.0,-10.0,-13.0,-1094.0,-12.2,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-93.0,-62.0,-106.0,0.0,-0.3,-0.3,0.0,-0.3
Kévin Monnet-Paquet,Attack,18000000.0,-2.0,6.0,15.0,1388.0,15.399999999999999,0.0,-2.0,-2.0,0.0,0.0,0.0,6.0,1.0,-35.0,8.0,-173.0,-0.04000000000000001,-0.12,-0.17,-0.04000000000000001,-0.17
Kévin N'Doram,Midfield,1000000.0,-2.0,9.0,10.0,693.0,7.699999999999999,1.0,3.0,4.0,1.0,0.0,0.0,-3.0,0.0,57.0,10.0,87.0,0.06,0.19,0.25,0.06,0.25
Kévin Rodrigues,Defender,-2000000.0,4.0,3.0,2.0,92.0,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,13.0,32.0,-4.0,-0.06,0.05,-0.010000000000000009,-0.06,-0.010000000000000009
Kévin Soni,Attack,149700000.0,12.0,32.0,29.0,2694.0,29.900000000000002,36.0,13.0,49.0,32.0,4.0,5.0,3.0,0.0,151.0,326.0,203.0,1.19,0.43,1.63,1.06,1.49
Kévin Zohi,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lars Bender,Midfield,50000000.0,-1.0,7.0,4.0,478.0,5.300000000000001,8.0,2.0,10.0,7.0,1.0,2.0,1.0,1.0,46.0,18.0,174.0,0.32,0.03,0.3499999999999999,0.28,0.31
Lars Stindl,Attack,22000000.0,-6.0,-6.0,-10.0,-906.0,-10.100000000000001,-4.0,0.0,-4.0,-4.0,0.0,0.0,1.0,0.0,2.0,-94.0,-75.0,-0.1,0.04999999999999999,-0.04999999999999999,-0.1,-0.04999999999999999
Laurent Depoitre,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurent Koscielny,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Layvin Kurzawa,Defender,-19500000.0,8.0,11.0,12.0,996.0,11.100000000000001,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-27.0,49.0,-149.0,-0.08,-0.020000000000000004,-0.09,-0.08,-0.09
Leandro Cabrera,Defender,1000000.0,5.0,21.0,10.0,839.0,9.3,7.0,2.0,9.0,6.0,1.0,2.0,3.0,0.0,15.0,8.0,59.0,0.52,0.15,0.67,0.45,0.6
Leandro Chichizola,Goalkeeper,-500000.0,4.0,-14.0,-17.0,-1675.0,-18.6,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,26.0,39.0,28.0,0.0,0.12,0.12,0.0,0.12
Lebo Mothiba,Attack,-3500000.0,7.0,10.0,10.0,867.0,9.600000000000001,-4.0,1.0,-3.0,-4.0,0.0,0.0,5.0,2.0,2.0,59.0,-103.0,-0.34,0.04,-0.29000000000000004,-0.34,-0.29000000000000004
Lebogang Phiri,Midfield,-500000.0,10.0,3.0,11.0,650.0,7.199999999999999,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,15.0,89.0,3.0,0.0,0.020000000000000004,0.020000000000000004,0.0,0.020000000000000004
Leighton Baines,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Bailey,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Balogun,Defender,-1500000.0,4.0,9.0,6.0,588.0,6.600000000000001,2.0,1.0,3.0,2.0,0.0,0.0,0.0,-1.0,13.0,41.0,35.0,0.1,0.05,0.15,0.1,0.15
Leon Goretzka,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Bittencourt,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Bonucci,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Capezzi,Midfield,18800000.0,0.0,24.0,14.0,1503.0,16.700000000000003,9.0,0.0,9.0,6.0,3.0,3.0,1.0,0.0,35.0,55.0,82.0,0.47,-0.37,0.10000000000000003,0.31,-0.04999999999999999
Leonardo Pavoletti,Attack,-8000000.0,-8.0,-32.0,-30.0,-2629.0,-29.2,-11.0,0.0,-11.0,-11.0,0.0,0.0,-8.0,0.0,-8.0,-59.0,-165.0,-0.36,0.0,-0.36,-0.36,-0.36
Leonardo Spinazzola,Defender,5000000.0,1.0,9.0,-6.0,-238.0,-2.5999999999999996,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,-81.0,-56.0,-22.0,0.64,0.03,0.6699999999999999,0.64,0.6699999999999999
Leroy Sané,Attack,-97500000.0,8.0,-14.0,-10.0,-1231.0,-13.7,-7.0,-14.0,-21.0,-7.0,0.0,0.0,0.0,0.0,-83.0,-10.0,-377.0,-0.13999999999999999,-0.48000000000000004,-0.6300000000000001,-0.13999999999999999,-0.6300000000000001
Lewis Cook,Midfield,15000000.0,5.0,6.0,8.0,728.0,8.0,4.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,30.0,-6.0,191.0,0.12,0.039999999999999994,0.15999999999999998,0.12,0.15999999999999998
Lewis Dunk,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Linton Maina,Attack,4500000.0,13.0,26.0,22.0,1982.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,14.0,167.0,8.0,0.0,-17.91,-17.91,0.0,-17.91
Lionel Carole,Defender,4500000.0,0.0,25.0,22.0,1956.0,21.7,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,73.0,130.0,141.0,0.0,-0.03,-0.03,0.0,-0.03
Lionel Messi,Attack,-140000000.0,-5.0,-4.0,-7.0,-879.0,-9.699999999999996,-24.0,-12.0,-36.0,-22.0,-2.0,-4.0,0.0,0.0,-132.0,-270.0,-70.0,-0.6000000000000001,-0.36,-0.96,-0.54,-0.9000000000000001
Loren Morón,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Crisetig,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo De Silvestri,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Insigne,Attack,-20000000.0,-4.0,-3.0,-12.0,-708.0,-7.799999999999997,-6.0,-9.0,-15.0,-5.0,-1.0,-1.0,3.0,1.0,-178.0,-46.0,-639.0,-0.15000000000000002,-0.24,-0.4,-0.12000000000000001,-0.37
Lorenzo Pellegrini,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Tonelli,Defender,12000000.0,-6.0,26.0,17.0,1376.0,15.299999999999999,-1.0,0.0,-1.0,-1.0,0.0,0.0,3.0,2.0,9.0,80.0,16.0,-0.26,0.0,-0.26,-0.26,-0.26
Loïc Perrin,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loïc Rémy,Attack,1000000.0,-10.0,22.0,21.0,1606.0,17.9,-4.0,6.0,2.0,-5.0,1.0,1.0,4.0,0.0,23.0,126.0,5.0,-0.5499999999999999,0.23,-0.31999999999999995,-0.59,-0.36
Luca Antonelli,Defender,10000000.0,-6.0,28.0,33.0,2882.0,32.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,81.0,144.0,220.0,0.03,0.12,0.15,0.03,0.15
Luca Ceppitelli,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Cigarini,Midfield,38500000.0,-6.0,1.0,1.0,-34.0,-0.3999999999999986,2.0,2.0,4.0,1.0,1.0,0.0,-8.0,-1.0,75.0,18.0,114.0,0.09,0.1,0.18999999999999997,0.05000000000000002,0.13999999999999999
Luca Mazzitelli,Midfield,-3575000.0,12.0,-13.0,-4.0,-510.0,-5.700000000000001,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-36.0,-34.0,0.0,-0.09,-0.09,0.0,-0.09
Luca Rigoni,Midfield,11000000.0,-11.0,-6.0,-4.0,-285.0,-3.1999999999999993,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-9.0,-32.0,-56.0,-0.039999999999999994,-0.039999999999999994,-0.09,-0.039999999999999994,-0.09
Luca Rossettini,Defender,58600000.0,-12.0,9.0,3.0,216.0,2.3999999999999986,17.0,5.0,22.0,16.0,1.0,1.0,-6.0,0.0,27.0,12.0,158.0,0.68,0.2,0.88,0.64,0.84
Luca Waldschmidt,Attack,29000000.0,1.0,6.0,17.0,1209.0,13.5,4.0,-1.0,3.0,4.0,0.0,0.0,1.0,0.0,22.0,45.0,52.0,0.11,-0.19,-0.07,0.11,-0.07
Luca Zidane,Goalkeeper,4700000.0,3.0,9.0,6.0,502.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0
Lucas Alario,Attack,-17500000.0,1.0,-7.0,-2.0,-366.0,-4.0,-9.0,-2.0,-11.0,-8.0,-1.0,-2.0,-2.0,-1.0,-7.0,10.0,-70.0,-0.52,-0.08000000000000002,-0.6,-0.46,-0.5499999999999999
Lucas Biglia,Midfield,-9000000.0,-6.0,-14.0,-11.0,-917.0,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-7.0,-138.0,6.0,0.04,0.0,0.04,0.04,0.04
Lucas Castro,Attack,-4000000.0,-1.0,-24.0,-23.0,-1960.0,-21.8,-3.0,-4.0,-7.0,-3.0,0.0,0.0,-3.0,0.0,-62.0,-125.0,-98.0,-0.14,-0.18,-0.32,-0.14,-0.32
Lucas Deaux,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,Defender,5000000.0,-1.0,17.0,21.0,1887.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,68.0,122.0,44.0,0.03,-0.12,-0.09,0.03,-0.09
Lucas Hernández,Defender,-52000000.0,0.0,-25.0,-23.0,-2026.0,-22.5,0.0,-1.0,-1.0,0.0,0.0,0.0,-7.0,-1.0,-38.0,-47.0,-52.0,0.0,-0.04,-0.04,0.0,-0.04
Lucas Höler,Attack,9000000.0,-1.0,10.0,-11.0,-538.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-9.0,-27.0,0.13999999999999999,0.0,0.13999999999999999,0.13999999999999999,0.13999999999999999
Lucas Leiva,Midfield,0.0,-10.0,-35.0,-35.0,-2855.0,-31.7,-2.0,-3.0,-5.0,-2.0,0.0,0.0,-9.0,0.0,-37.0,-277.0,-25.0,-0.06,-0.09,-0.16,-0.06,-0.16
Lucas Lima,Defender,-700000.0,0.0,-13.0,-16.0,-1424.0,-15.8,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-20.0,-115.0,-24.0,0.07999999999999999,0.04999999999999999,0.11999999999999997,0.0,0.04999999999999999
Lucas Moura,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Ocampos,Attack,1000000.0,0.0,-2.0,-4.0,-245.0,-2.700000000000003,2.0,1.0,3.0,0.0,2.0,2.0,-1.0,-1.0,1.0,-10.0,-31.0,0.15000000000000002,0.07,0.21999999999999997,0.04999999999999999,0.12
Lucas Pérez,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Torreira,Midfield,-41000000.0,1.0,-22.0,-29.0,-2483.0,-27.599999999999998,-3.0,-1.0,-4.0,-3.0,0.0,0.0,-4.0,0.0,-4.0,-160.0,-28.0,0.020000000000000004,-0.03,-0.010000000000000009,0.020000000000000004,-0.010000000000000009
Lucas Tousart,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
